"","P607 - Nº Trabajadores","P639 - Años Funcionamiento","P640 - Método Contable","P978 - Smartphones","P1010 - Ingresos ($)","P1087 - PC Escritorio","P1088 - PC Portátil","P1559 - Redes Sociales","P2524 - Acceso a Internet","P2529 - Velocidad Internet","P2532 - Página Web","SECTOR - Sector Económico"
"25021",2,"10 años o más","Otro tipo de cuentas",0,2.8e+07,0,0,"Sí","Sí",NA,"Sí","Servicios"
"25022",1,"10 años o más","Otro tipo de cuentas",0,25500000,0,0,"No","No",NA,"No","Servicios"
"25023",4,"5 a menos de 10 años","Otro tipo de cuentas",0,449036820,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"25024",3,"5 a menos de 10 años","Libro de registro diario",0,4.6e+07,0,1,"Sí","Sí","4 MB o más","Sí","Comercio"
"25025",2,"1 a menos de 3 años","Otro tipo de cuentas",0,3.2e+07,0,2,"Sí","Sí","4 MB o más","No","Comercio"
"25026",2,"10 años o más","Otro tipo de cuentas",0,1.1e+07,0,0,"No","No",NA,"No","Comercio"
"25027",2,"10 años o más","Otro tipo de cuentas",0,3700000,0,0,"No","No",NA,"No","Comercio"
"25028",1,"1 a menos de 3 años","P o G o Balance General",0,2.4e+07,0,0,"No","Sí","4 MB o más","No","Comercio"
"25029",1,"3 a menos de 5 años","Libro de registro diario",0,4.5e+07,0,0,"No","No",NA,"No","Comercio"
"25030",3,"3 a menos de 5 años","P o G o Balance General",0,8e+07,2,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"25031",1,"5 a menos de 10 años","Otro tipo de cuentas",0,8400000,0,0,"No","No",NA,"No","Servicios"
"25032",2,"1 a menos de 3 años","No lleva",0,1e+07,0,0,"No","No",NA,"No","Industria"
"25033",2,"3 a menos de 5 años","Libro de registro diario",0,16800000,0,0,"No","No",NA,"No","Industria"
"25034",2,"1 a menos de 3 años","Libro de registro diario",0,1.68e+08,0,0,"No","No",NA,"No","Comercio"
"25035",1,"10 años o más","No lleva",0,2600000,0,0,"No","No",NA,"No","Comercio"
"25036",1,"5 a menos de 10 años","No lleva",0,3200000,0,0,"No","No",NA,"No","Industria"
"25037",2,"10 años o más","Libro de registro diario",0,1.8e+07,0,0,"No","No",NA,"No","Industria"
"25038",3,"10 años o más","Libro de registro diario",0,6e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25039",3,"1 a menos de 3 años","Libro de registro diario",1,9e+07,0,1,"Sí","Sí","4 MB o más","Sí","Comercio"
"25040",1,"5 a menos de 10 años","No lleva",0,5e+05,0,0,"No","No",NA,"No","Servicios"
"25041",2,"5 a menos de 10 años","P o G o Balance General",0,8e+07,1,1,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"25042",1,"10 años o más","Otro tipo de cuentas",0,23800000,0,0,"No","No",NA,"No","Industria"
"25043",6,"10 años o más","Otro tipo de cuentas",0,2.16e+08,0,0,"No","No",NA,"No","Servicios"
"25044",1,"10 años o más","Libro de registro diario",0,5600000,0,0,"No","No",NA,"No","Servicios"
"25045",6,"10 años o más","P o G o Balance General",0,8e+07,0,0,"No","No",NA,"No","Servicios"
"25046",3,"1 a menos de 3 años","Libro de registro diario",0,7.2e+07,1,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"25047",3,"1 a menos de 3 años","Libro de registro diario",1,6.9e+07,0,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"25048",1,"5 a menos de 10 años","P o G o Balance General",0,1.5e+07,1,0,"No","Sí","4 MB o más","No","Comercio"
"25049",1,"10 años o más","Libro de registro diario",0,1.3e+07,1,1,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"25050",1,"10 años o más","No lleva",0,3800000,0,0,"No","No",NA,"No","Industria"
"25051",6,"3 a menos de 5 años","P o G o Balance General",0,167268254,0,1,"No","Sí","4 MB o más","No","Comercio"
"25052",2,"1 a menos de 3 años","Libro de registro diario",0,1.2e+08,0,1,"No","Sí",NA,"No","Industria"
"25053",3,"1 a menos de 3 años","No lleva",0,4700000,1,0,"No","No",NA,"No","Servicios"
"25054",2,"5 a menos de 10 años","Otro tipo de cuentas",0,19800000,0,0,"No","No",NA,"No","Comercio"
"25055",2,"10 años o más","P o G o Balance General",0,16800000,0,0,"No","No",NA,"No","Comercio"
"25056",4,"3 a menos de 5 años","Libro de registro diario",0,1.9e+08,1,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"25057",1,"3 a menos de 5 años","No lleva",0,14400000,0,0,"No","No",NA,"No","Industria"
"25058",2,"10 años o más","Libro de registro diario",1,3.6e+07,2,1,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"25059",7,"10 años o más","P o G o Balance General",0,1211416845,3,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"25060",4,"10 años o más","Libro de registro diario",0,3.95e+08,0,0,"No","No",NA,"No","Comercio"
"25061",5,"3 a menos de 5 años","Libro de registro diario",0,1.7e+08,0,0,"No","No",NA,"No","Servicios"
"25062",2,"1 a menos de 3 años","P o G o Balance General",0,18800000,0,0,"No","Sí",NA,"No","Comercio"
"25063",3,"5 a menos de 10 años","Libro de registro diario",0,1.6e+07,0,0,"No","No",NA,"No","Servicios"
"25064",5,"3 a menos de 5 años","Libro de registro diario",0,1.9e+08,1,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"25065",2,"10 años o más","P o G o Balance General",0,2.17e+08,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"25066",7,"5 a menos de 10 años","Otro tipo de cuentas",0,1.8e+08,0,0,"No","No",NA,"No","Industria"
"25067",2,"5 a menos de 10 años","Libro de registro diario",0,3.7e+07,0,0,"No","No",NA,"No","Servicios"
"25068",4,"10 años o más","P o G o Balance General",0,1.1e+08,1,0,"No","No",NA,"No","Comercio"
"25069",2,"5 a menos de 10 años","Libro de registro diario",0,7e+07,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25070",3,"10 años o más","Libro de registro diario",0,40500000,0,1,"No","Sí","4 MB o más","No","Comercio"
"25071",1,"5 a menos de 10 años","Libro de registro diario",0,2.5e+07,0,1,"No","No",NA,"No","Comercio"
"25072",1,"10 años o más","Libro de registro diario",0,84482000,0,0,"No","No",NA,"No","Comercio"
"25073",2,"10 años o más","Libro de registro diario",1,2.7e+07,1,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"25074",6,"10 años o más","Libro de registro diario",1,73386847,2,0,"No","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"25075",1,"10 años o más","No lleva",0,3.6e+07,0,0,"No","No",NA,"No","Servicios"
"25076",3,"10 años o más","Otro tipo de cuentas",0,3.9e+07,0,0,"No","No",NA,"No","Servicios"
"25077",4,"10 años o más","P o G o Balance General",0,1.6e+08,0,0,"No","No",NA,"No","Industria"
"25078",1,"10 años o más","Libro de registro diario",0,13400000,0,0,"No","No",NA,"No","Industria"
"25079",4,"10 años o más","No lleva",0,7.2e+07,0,0,"No","No",NA,"No","Industria"
"25080",5,"1 a menos de 3 años","Libro de registro diario",0,1.8e+08,1,1,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"25081",1,"5 a menos de 10 años","Libro de registro diario",0,1.6e+08,0,0,"No","No",NA,"No","Comercio"
"25082",1,"5 a menos de 10 años","Libro de registro diario",0,6.7e+07,0,0,"No","No",NA,"No","Comercio"
"25083",8,"5 a menos de 10 años","P o G o Balance General",0,7.1e+08,0,0,"No","Sí",NA,"No","Comercio"
"25084",1,"10 años o más","Libro de registro diario",0,9600000,0,1,"No","No",NA,"No","Comercio"
"25085",2,"10 años o más","Libro de registro diario",0,6.7e+07,0,0,"No","No",NA,"No","Comercio"
"25086",5,"5 a menos de 10 años","P o G o Balance General",1,478147000,0,0,"No","Sí","4 MB o más","No","Comercio"
"25087",2,"3 a menos de 5 años","Libro de registro diario",0,35976500,0,0,"No","No",NA,"No","Comercio"
"25088",2,"10 años o más","Otro tipo de cuentas",0,3e+07,2,1,"No","Sí","4 MB o más","No","Servicios"
"25089",2,"10 años o más","Libro de registro diario",0,3.3e+07,1,0,"No","No",NA,"No","Servicios"
"25090",1,"5 a menos de 10 años","Otro tipo de cuentas",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"25091",1,"10 años o más","P o G o Balance General",0,1.8e+07,0,0,"No","No",NA,"No","Comercio"
"25092",5,"3 a menos de 5 años","Libro de registro diario",0,1.3e+08,0,0,"No","No",NA,"No","Servicios"
"25093",1,"10 años o más","Otro tipo de cuentas",0,5.5e+07,0,0,"No","No",NA,"No","Servicios"
"25094",2,"5 a menos de 10 años","No lleva",0,3120000,8,1,"No","Sí","4 MB o más","No","Servicios"
"25095",3,"5 a menos de 10 años","Libro de registro diario",0,7.2e+07,1,0,"Sí","Sí","Menos de 2 MB","Sí","Servicios"
"25096",2,"10 años o más","Otro tipo de cuentas",0,1.9e+07,0,0,"No","No",NA,"No","Comercio"
"25097",1,"5 a menos de 10 años","Libro de registro diario",0,6.2e+07,1,0,"Sí","No",NA,"Sí","Comercio"
"25098",1,"3 a menos de 5 años","Otro tipo de cuentas",0,6.5e+07,0,0,"No","No",NA,"No","Comercio"
"25099",4,"10 años o más","Libro de registro diario",0,33500000,1,1,"No","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"25100",5,"10 años o más","Libro de registro diario",0,17280000,0,0,"No","No",NA,"No","Servicios"
"25101",3,"5 a menos de 10 años","Otro tipo de cuentas",0,4.5e+07,0,0,"No","No",NA,"No","Servicios"
"25102",4,"1 a menos de 3 años","Libro de registro diario",0,1.2e+08,0,0,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Comercio"
"25103",3,"10 años o más","P o G o Balance General",1,2.7e+08,2,0,"Sí","Sí","4 MB o más","Sí","Servicios"
"25104",1,"3 a menos de 5 años","Libro de registro diario",0,10500000,0,0,"No","No",NA,"No","Comercio"
"25105",1,"1 a menos de 3 años","No lleva",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"25106",2,"5 a menos de 10 años","No lleva",0,1.2e+07,0,0,"No","No",NA,"No","Servicios"
"25107",4,"5 a menos de 10 años","Libro de registro diario",1,47100000,0,0,"Sí","Sí","Menos de 2 MB","Sí","Servicios"
"25108",2,"1 a menos de 3 años","Libro de registro diario",0,5.8e+07,0,0,"No","No",NA,"No","Comercio"
"25109",5,"5 a menos de 10 años","Libro de registro diario",0,2.49e+08,0,0,"No","Sí","Menos de 2 MB","No","Comercio"
"25110",2,"10 años o más","Otro tipo de cuentas",0,3.8e+07,1,2,"Sí","Sí","4 MB o más","Sí","Servicios"
"25111",2,"10 años o más","Libro de registro diario",0,1.9e+07,0,0,"No","No",NA,"No","Servicios"
"25112",1,"10 años o más","Otro tipo de cuentas",0,1.4e+07,1,1,"No","Sí",NA,"No","Servicios"
"25113",6,"5 a menos de 10 años","Libro de registro diario",0,1.5e+08,1,0,"No","Sí","4 MB o más","No","Comercio"
"25114",2,"10 años o más","Otro tipo de cuentas",0,6e+07,1,1,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"25115",1,"5 a menos de 10 años","Libro de registro diario",0,48600000,0,0,"No","No",NA,"No","Comercio"
"25116",1,"1 a menos de 3 años","No lleva",0,4e+06,0,0,"No","No",NA,"No","Servicios"
"25117",7,"10 años o más","P o G o Balance General",0,4.44e+08,6,0,"Sí","Sí","4 MB o más","Sí","Servicios"
"25118",2,"10 años o más","Libro de registro diario",0,3.6e+07,0,0,"No","No",NA,"No","Servicios"
"25119",1,"5 a menos de 10 años","Otro tipo de cuentas",0,3600000,0,0,"No","No",NA,"No","Comercio"
"25120",1,"1 a menos de 3 años","Otro tipo de cuentas",0,3600000,0,0,"No","No",NA,"No","Servicios"
"25121",1,"10 años o más","Libro de registro diario",0,6.8e+07,0,0,"No","No",NA,"No","Comercio"
"25122",2,"5 a menos de 10 años","P o G o Balance General",0,7e+07,0,1,"Sí","Sí","4 MB o más","Sí","Comercio"
"25123",2,"10 años o más","P o G o Balance General",1,8e+07,2,0,"No","Sí","4 MB o más","No","Servicios"
"25124",1,"5 a menos de 10 años","Libro de registro diario",0,9400000,1,0,"No","Sí","Menos de 2 MB","No","Comercio"
"25125",2,"10 años o más","Libro de registro diario",0,14500000,1,0,"No","Sí","4 MB o más","No","Comercio"
"25126",1,"5 a menos de 10 años","Otro tipo de cuentas",0,29800000,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25127",2,"1 a menos de 3 años","Libro de registro diario",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"25128",6,"10 años o más","P o G o Balance General",0,440089000,3,0,"Sí","Sí","Menos de 2 MB","Sí","Comercio"
"25129",3,"1 a menos de 3 años","Libro de registro diario",0,4.8e+07,3,0,"Sí","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25130",2,"1 a menos de 3 años","Otro tipo de cuentas",0,6.5e+07,0,0,"No","No",NA,"No","Comercio"
"25131",1,"5 a menos de 10 años","Libro de registro diario",0,7200000,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25132",2,"1 a menos de 3 años","Libro de registro diario",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"25133",1,"5 a menos de 10 años","Libro de registro diario",0,28663000,0,0,"No","No",NA,"No","Comercio"
"25134",1,"3 a menos de 5 años","Libro de registro diario",0,2.6e+07,0,0,"No","No",NA,"No","Comercio"
"25135",1,"1 a menos de 3 años","No lleva",0,7e+06,0,0,"No","No",NA,"No","Comercio"
"25136",6,"3 a menos de 5 años","Otro tipo de cuentas",1,6e+07,1,0,"Sí","Sí","4 MB o más","Sí","Servicios"
"25137",1,"5 a menos de 10 años","Libro de registro diario",0,16618000,1,0,"Sí","Sí","4 MB o más","Sí","Comercio"
"25138",1,"10 años o más","Libro de registro diario",0,2.5e+07,0,0,"No","No",NA,"No","Servicios"
"25139",2,"10 años o más","Libro de registro diario",0,3.5e+07,0,1,"No","Sí","4 MB o más","No","Comercio"
"25140",2,"10 años o más","Libro de registro diario",0,2.9e+07,0,0,"No","No",NA,"No","Servicios"
"25141",3,"3 a menos de 5 años","Libro de registro diario",0,2.2e+07,1,0,"Sí","Sí","Menos de 2 MB","No","Comercio"
"25142",3,"5 a menos de 10 años","Libro de registro diario",0,61920000,0,0,"No","No",NA,"No","Comercio"
"25143",2,"5 a menos de 10 años","No lleva",0,18750000,0,0,"No","No",NA,"No","Industria"
"25144",1,"10 años o más","Otro tipo de cuentas",0,25200000,0,0,"No","No",NA,"No","Comercio"
"25145",2,"10 años o más","Otro tipo de cuentas",0,1.1e+08,0,0,"No","No",NA,"No","Comercio"
"25146",3,"5 a menos de 10 años","P o G o Balance General",0,76141080,0,0,"No","No",NA,"No","Servicios"
"25147",1,"10 años o más","Libro de registro diario",0,2.2e+07,1,0,"Sí","Sí",NA,"Sí","Comercio"
"25148",1,"5 a menos de 10 años","Otro tipo de cuentas",0,23900000,0,0,"No","Sí",NA,"No","Industria"
"25149",2,"5 a menos de 10 años","No lleva",2,3.5e+07,0,2,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25150",3,"1 a menos de 3 años","No lleva",0,1.1e+07,3,1,"No","Sí","4 MB o más","No","Servicios"
"25151",2,"10 años o más","Otro tipo de cuentas",0,1.6e+07,1,0,"No","No",NA,"No","Servicios"
"25152",2,"1 a menos de 3 años","Otro tipo de cuentas",0,7100000,1,0,"No","No",NA,"No","Industria"
"25153",2,"5 a menos de 10 años","Libro de registro diario",0,2.6e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"25154",1,"10 años o más","Libro de registro diario",0,1.3e+07,5,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25155",2,"1 a menos de 3 años","No lleva",1,1200000,0,1,"Sí","Sí","4 MB o más","Sí","Servicios"
"25156",3,"10 años o más","Otro tipo de cuentas",0,8e+07,1,0,"Sí","No",NA,"Sí","Comercio"
"25157",2,"10 años o más","Libro de registro diario",0,4.4e+07,0,0,"No","No",NA,"No","Comercio"
"25158",1,"10 años o más","Otro tipo de cuentas",0,26700000,0,0,"No","No",NA,"No","Comercio"
"25159",1,"10 años o más","Otro tipo de cuentas",0,46030000,0,0,"No","No",NA,"No","Comercio"
"25160",4,"10 años o más","Libro de registro diario",0,4.5e+08,0,0,"No","No",NA,"No","Comercio"
"25161",2,"1 a menos de 3 años","Libro de registro diario",0,2.2e+07,0,0,"No","No",NA,"No","Comercio"
"25162",3,"10 años o más","P o G o Balance General",0,46535000,0,0,"No","Sí","4 MB o más","No","Comercio"
"25163",6,"10 años o más","P o G o Balance General",1,2.04e+08,3,0,"No","Sí","4 MB o más","No","Industria"
"25164",1,"5 a menos de 10 años","Otro tipo de cuentas",0,4.5e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25165",2,"10 años o más","No lleva",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"25166",5,"5 a menos de 10 años","No lleva",0,3197000,0,0,"No","No",NA,"No","Comercio"
"25167",5,"10 años o más","P o G o Balance General",0,25200000,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25168",2,"10 años o más","P o G o Balance General",0,5.6e+07,0,0,"No","No",NA,"No","Comercio"
"25169",1,"5 a menos de 10 años","No lleva",0,1.6e+08,0,0,"No","No",NA,"No","Comercio"
"25170",1,"3 a menos de 5 años","Otro tipo de cuentas",0,6.8e+07,0,0,"No","No",NA,"No","Comercio"
"25171",6,"5 a menos de 10 años","P o G o Balance General",0,4.2e+08,1,0,"No","Sí","4 MB o más","Sí","Comercio"
"25172",1,"5 a menos de 10 años","No lleva",0,3e+06,0,0,"No","No",NA,"No","Comercio"
"25173",3,"10 años o más","Libro de registro diario",0,4.8e+07,0,0,"No","No",NA,"No","Comercio"
"25174",4,"5 a menos de 10 años","Otro tipo de cuentas",0,1.68e+08,0,0,"No","No",NA,"No","Comercio"
"25175",4,"10 años o más","P o G o Balance General",0,176375817,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"25176",2,"10 años o más","Libro de registro diario",0,6e+07,1,1,"No","Sí","Menos de 2 MB","No","Servicios"
"25177",2,"5 a menos de 10 años","No lleva",0,5.4e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25178",5,"5 a menos de 10 años","Libro de registro diario",0,9.1e+07,2,0,"No","Sí","Entre 2 y menos de 4 MB","No","Industria"
"25179",2,"5 a menos de 10 años","Libro de registro diario",0,4.8e+07,1,0,"No","Sí","4 MB o más","No","Comercio"
"25180",2,"10 años o más","Libro de registro diario",0,106776000,1,0,"Sí","Sí","Menos de 2 MB","No","Servicios"
"25181",1,"10 años o más","No lleva",0,1800000,0,1,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25182",1,"5 a menos de 10 años","Otro tipo de cuentas",0,1.4e+07,0,0,"No","No",NA,"No","Comercio"
"25183",2,"1 a menos de 3 años","Libro de registro diario",0,3.8e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25184",3,"5 a menos de 10 años","Otro tipo de cuentas",0,3.5e+07,0,1,"No","Sí","4 MB o más","No","Servicios"
"25185",1,"10 años o más","Libro de registro diario",0,3.6e+07,0,0,"No","Sí",NA,"No","Comercio"
"25186",3,"5 a menos de 10 años","Libro de registro diario",0,442800000,0,0,"No","No",NA,"No","Comercio"
"25187",7,"10 años o más","Libro de registro diario",0,68931400,1,0,"No","No",NA,"No","Servicios"
"25188",3,"3 a menos de 5 años","Otro tipo de cuentas",0,3.8e+07,0,0,"No","Sí","4 MB o más","No","Servicios"
"25189",1,"1 a menos de 3 años","No lleva",0,6e+07,0,0,"No","No",NA,"No","Comercio"
"25190",2,"10 años o más","Otro tipo de cuentas",0,7.5e+07,0,1,"No","Sí","4 MB o más","No","Comercio"
"25191",2,"5 a menos de 10 años","Otro tipo de cuentas",0,2.6e+07,0,0,"No","No",NA,"No","Comercio"
"25192",1,"5 a menos de 10 años","Otro tipo de cuentas",0,4.5e+07,0,0,"No","No",NA,"No","Comercio"
"25193",2,"5 a menos de 10 años","Libro de registro diario",0,6.2e+07,0,0,"No","No",NA,"No","Comercio"
"25194",3,"5 a menos de 10 años","P o G o Balance General",0,3.5e+08,0,0,"No","No",NA,"No","Comercio"
"25195",3,"1 a menos de 3 años","Otro tipo de cuentas",0,2.9e+07,0,0,"No","No",NA,"No","Servicios"
"25196",4,"10 años o más","P o G o Balance General",0,319061930,1,0,"No","No",NA,"No","Comercio"
"25197",1,"5 a menos de 10 años","P o G o Balance General",0,3.6e+07,0,0,"No","No",NA,"No","Comercio"
"25198",2,"10 años o más","Otro tipo de cuentas",0,940000,0,0,"No","No",NA,"No","Comercio"
"25199",3,"10 años o más","P o G o Balance General",0,1.56e+08,0,0,"No","No",NA,"No","Comercio"
"25200",1,"10 años o más","Libro de registro diario",0,10200000,1,0,"No","No",NA,"No","Comercio"
"25201",3,"5 a menos de 10 años","Libro de registro diario",0,2.4e+08,0,0,"No","No",NA,"No","Servicios"
"25202",4,"5 a menos de 10 años","P o G o Balance General",0,2.3e+08,0,0,"No","Sí","4 MB o más","No","Servicios"
"25203",1,"10 años o más","Libro de registro diario",0,8.6e+07,2,1,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Servicios"
"25204",1,"10 años o más","No lleva",1,7200000,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25205",4,"5 a menos de 10 años","No lleva",4,4.8e+07,2,0,"Sí","Sí","4 MB o más","Sí","Servicios"
"25206",2,"5 a menos de 10 años","Otro tipo de cuentas",0,1.9e+07,1,0,"No","Sí","Entre 2 y menos de 4 MB","No","Comercio"
"25207",2,"10 años o más","Libro de registro diario",0,13800000,0,0,"No","Sí","Entre 2 y menos de 4 MB","No","Servicios"
"25208",1,"3 a menos de 5 años","Libro de registro diario",0,3e+07,0,0,"No","No",NA,"No","Comercio"
"25209",1,"3 a menos de 5 años","Libro de registro diario",0,4.6e+07,0,0,"No","No",NA,"No","Comercio"
"25210",2,"10 años o más","P o G o Balance General",0,22500000,0,0,"No","No",NA,"No","Comercio"
"25211",2,"10 años o más","Libro de registro diario",0,6.8e+07,0,0,"No","No",NA,"No","Comercio"
"25212",1,"3 a menos de 5 años","Otro tipo de cuentas",0,5.8e+07,0,0,"No","No",NA,"No","Comercio"
"25213",4,"10 años o más","Libro de registro diario",0,4.6e+07,0,0,"No","No",NA,"No","Servicios"
"25214",3,"3 a menos de 5 años","Libro de registro diario",1,9.5e+07,1,0,"No","Sí","4 MB o más","No","Comercio"
"25215",7,"3 a menos de 5 años","P o G o Balance General",1,244800000,1,0,"No","Sí","4 MB o más","No","Industria"
"25216",4,"3 a menos de 5 años","Otro tipo de cuentas",0,21600000,1,0,"No","No",NA,"No","Industria"
"25217",4,"3 a menos de 5 años","Libro de registro diario",0,4.8e+07,1,0,"No","Sí","4 MB o más","No","Comercio"
"25218",4,"5 a menos de 10 años","P o G o Balance General",1,8.5e+07,0,1,"Sí","Sí","Entre 2 y menos de 4 MB","Sí","Industria"
"25219",3,"10 años o más","No lleva",0,2.4e+07,0,0,"No","No",NA,"No","Industria"
"25220",1,"1 a menos de 3 años","Otro tipo de cuentas",0,1.8e+08,1,0,"Sí","Sí","4 MB o más","Sí","Industria"
